Season,name,position,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2019-20,Ashley Young,DEF,0,0,9,0,16.8,1,0,2.4,6.8,90,0,0,0,0,0,27601,3.0,1.0,0.0,1,1341,857,5.4,0,1,10,2019-10-27 16:30:00,Aston Villa,4,4.0
2019-20,Trent Alexander-Arnold,DEF,0,0,19,0,100.3,1,0,15.2,34.2,90,0,0,0,0,0,2033932,1.0,2.0,17.0,1,24992,103476,7.2,1,1,10,2019-10-27 16:30:00,Liverpool,2,1.0
2019-20,Toby Alderweireld,DEF,0,0,12,0,10.1,2,0,6.0,31.0,90,0,0,0,0,0,429960,1.0,2.0,19.0,1,1787,38292,5.5,0,0,10,2019-10-27 16:30:00,Spurs,1,2.0
2019-20,Sokratis Papastathopoulos,DEF,0,0,27,0,0.3,2,1,7.8,58.8,90,0,0,0,0,0,128277,2.0,2.0,19.0,7,3080,3988,5.0,1,0,10,2019-10-27 16:30:00,Arsenal,3,2.0
2019-20,Andrew Robertson,DEF,0,0,25,0,32.0,1,0,7.0,21.8,90,0,0,0,0,0,1362420,1.0,2.0,16.0,2,56224,33224,6.9,1,0,10,2019-10-27 16:30:00,Liverpool,2,1.0
2019-20,Serge Aurier,DEF,0,0,7,0,14.1,2,0,2.2,7.6,83,0,0,0,0,0,115454,1.0,2.0,0.0,1,1904,16398,4.9,0,0,10,2019-10-27 16:30:00,Spurs,1,2.0
2019-20,Sead Kolasinac,DEF,0,0,2,0,0.7,0,0,0.0,0.0,15,0,0,0,0,0,65892,2.0,2.0,0.0,1,3685,3048,5.4,1,0,10,2019-10-27 16:30:00,Arsenal,3,2.0
2019-20,Aaron Wan-Bissaka,DEF,0,0,11,0,4.2,1,0,4.0,36.0,90,0,0,0,0,0,1225533,3.0,1.0,0.0,1,22153,32392,5.4,0,1,10,2019-10-27 16:30:00,Man Utd,4,1.0
2019-20,Sam Byram,DEF,0,0,2,0,0.3,1,0,0.5,2.6,24,0,0,0,0,0,9294,3.0,1.0,2.0,1,56,371,4.4,1,0,10,2019-10-27 16:30:00,Norwich,1,4.0
2019-20,Virgil van Dijk,DEF,0,0,14,0,2.6,1,0,3.6,16.4,90,0,0,0,0,0,3161305,1.0,2.0,17.0,2,24219,64375,6.5,1,0,10,2019-10-27 16:30:00,Liverpool,2,1.0
2019-20,Victor Lindelöf,DEF,0,0,15,0,0.6,1,0,1.1,8.8,90,0,0,0,0,0,86399,3.0,1.0,2.0,2,1423,2149,5.4,0,0,10,2019-10-27 16:30:00,Man Utd,4,1.0
2019-20,Ciaran Clark,DEF,0,0,13,0,1.1,1,0,2.1,19.8,90,0,0,0,0,0,10842,1.0,1.0,0.0,1,919,267,4.3,1,1,10,2019-10-27 14:00:00,Newcastle,2,3.0
2019-20,Conor Coady,DEF,0,0,13,0,0.3,1,0,1.3,12.8,90,0,0,0,0,0,100573,1.0,1.0,0.0,2,1767,2534,5.0,0,0,10,2019-10-27 14:00:00,Wolves,3,2.0
2019-20,Federico Fernández,DEF,1,3,23,0,18.6,1,0,6.6,45.8,90,0,0,0,0,0,9875,1.0,1.0,2.0,8,62,233,4.4,1,0,10,2019-10-27 14:00:00,Newcastle,2,3.0
2019-20,Jonathan Castro Otto,DEF,0,0,16,0,22.9,1,1,9.0,42.0,83,0,0,0,0,0,59346,1.0,1.0,25.0,8,1292,1661,5.4,0,0,10,2019-10-27 14:00:00,Wolves,3,2.0
2019-20,Jamaal Lascelles,DEF,0,3,23,0,0.2,1,1,7.6,38.8,90,0,0,0,0,0,333752,1.0,1.0,37.0,10,8584,7388,4.4,1,1,10,2019-10-27 14:00:00,Newcastle,2,3.0
2019-20,DeAndre Yedlin,DEF,0,0,12,0,18.3,1,0,2.7,8.2,90,0,0,0,0,0,4354,1.0,1.0,0.0,2,898,152,4.4,1,0,10,2019-10-27 14:00:00,Newcastle,2,3.0
2019-20,Romain Saïss,DEF,0,1,20,0,26.0,1,0,6.5,37.4,90,0,0,0,0,0,28615,1.0,1.0,2.0,2,751,1957,4.4,0,1,10,2019-10-27 14:00:00,Wolves,3,2.0
2019-20,Matt Doherty,DEF,0,0,11,0,14.0,1,0,5.9,10.0,90,0,0,0,0,0,230434,1.0,1.0,35.0,2,19640,7139,6.0,0,0,10,2019-10-27 14:00:00,Spurs,3,2.0
2019-20,Rúben Gonçalo Silva Nascimento Vinagre,DEF,0,0,5,0,14.8,0,0,1.9,4.4,6,0,0,0,0,0,15655,1.0,1.0,0.0,1,416,690,4.3,0,0,10,2019-10-27 14:00:00,Wolves,3,2.0
2019-20,Marcos Alonso,DEF,0,0,23,1,6.5,0,0,1.7,10.6,62,0,0,0,0,0,272623,4.0,2.0,0.0,6,66155,5685,6.2,0,0,10,2019-10-26 16:30:00,Chelsea,2,1.0
2019-20,James Tarkowski,DEF,0,0,25,0,10.8,4,0,4.1,25.8,90,0,0,0,0,0,111454,4.0,2.0,4.0,0,1975,3392,5.0,1,0,10,2019-10-26 16:30:00,Burnley,1,2.0
2019-20,Ben Mee,DEF,0,0,19,0,10.5,4,0,3.5,22.8,90,0,0,0,0,0,65880,4.0,2.0,2.0,0,970,2350,5.0,1,0,10,2019-10-26 16:30:00,Burnley,1,2.0
2019-20,Fikayo Tomori,DEF,0,0,14,0,11.1,2,0,4.0,29.2,90,0,0,0,0,0,474501,4.0,2.0,0.0,1,56805,9932,4.8,0,0,10,2019-10-26 16:30:00,Chelsea,2,1.0
2019-20,Reece James,DEF,0,0,7,0,1.3,2,0,2.5,15.2,27,0,0,0,0,0,6136,4.0,2.0,8.0,0,251,594,5.0,0,0,10,2019-10-26 16:30:00,Chelsea,2,1.0
2019-20,Erik Pieters,DEF,0,0,7,0,2.7,4,0,2.3,13.6,90,0,0,0,0,0,822497,4.0,2.0,7.0,-1,15190,25480,4.8,1,1,10,2019-10-26 16:30:00,Burnley,1,2.0
2019-20,Kurt Zouma,DEF,0,0,15,0,0.7,2,0,1.8,17.6,90,0,0,0,0,0,108846,4.0,2.0,0.0,1,4139,1626,4.7,0,0,10,2019-10-26 16:30:00,West Ham,2,4.0
2019-20,César Azpilicueta,DEF,0,0,19,0,13.2,2,0,3.5,18.2,90,0,0,0,0,0,434369,4.0,2.0,4.0,1,12357,7711,5.9,0,0,10,2019-10-26 16:30:00,Chelsea,2,1.0
2019-20,Matthew Lowton,DEF,0,0,16,0,13.0,4,0,4.0,25.4,90,0,0,0,0,0,77616,4.0,2.0,2.0,0,2751,3781,4.5,1,0,10,2019-10-26 16:30:00,Burnley,1,2.0
2019-20,Christian Kabasele,DEF,0,0,23,1,0.6,0,0,2.5,24.2,90,0,0,0,0,0,13004,0.0,0.0,0.0,6,1218,401,4.3,1,0,10,2019-10-26 14:00:00,Watford,4,4.0
2019-20,Fabián Balbuena,DEF,0,0,11,0,0.6,1,0,1.5,10.8,90,0,0,0,0,0,18009,1.0,1.0,4.0,1,122,580,4.3,1,1,10,2019-10-26 14:00:00,West Ham,2,4.0
2019-20,Aaron Cresswell,DEF,0,0,10,0,3.8,1,0,4.2,17.4,90,0,0,0,0,0,135473,1.0,1.0,21.0,2,3608,20956,5.0,1,0,10,2019-10-26 14:00:00,West Ham,2,4.0
2019-20,Chris Basham,DEF,0,0,15,0,0.6,1,0,2.4,23.0,90,0,0,0,0,0,15996,1.0,1.0,0.0,2,1840,378,4.5,0,0,10,2019-10-26 14:00:00,Sheffield Utd,4,2.0
2019-20,Craig Dawson,DEF,0,0,21,1,0.0,0,0,4.3,25.4,90,0,0,0,0,0,13163,0.0,0.0,18.0,5,311,389,4.8,1,1,10,2019-10-26 14:00:00,West Ham,4,4.0
2019-20,Craig Cathcart,DEF,0,1,29,1,0.7,0,0,2.4,22.8,90,0,0,0,0,0,102907,0.0,0.0,0.0,7,696,2861,4.4,1,0,10,2019-10-26 14:00:00,Watford,4,4.0
2019-20,Enda Stevens,DEF,1,0,17,0,13.8,1,0,6.1,23.2,90,0,0,0,0,0,67746,1.0,1.0,24.0,4,16837,2033,5.0,0,1,10,2019-10-26 14:00:00,Sheffield Utd,4,2.0
2019-20,Adam Webster,DEF,0,0,13,0,2.4,2,0,1.3,10.8,90,1,0,0,0,0,17848,2.0,3.0,0.0,-1,6033,946,4.4,1,0,10,2019-10-26 14:00:00,Brighton,3,3.0
2019-20,Dan Burn,DEF,0,0,16,0,1.9,2,0,3.2,29.6,90,0,0,0,0,0,19586,2.0,3.0,0.0,1,1054,785,4.5,1,0,10,2019-10-26 14:00:00,Brighton,3,3.0
2019-20,Adam Masina,DEF,0,0,18,1,12.2,0,0,1.8,5.4,72,0,0,0,0,0,4220,0.0,0.0,0.0,6,42,86,4.3,1,0,10,2019-10-26 14:00:00,Watford,4,4.0
2019-20,George Baldock,DEF,0,0,5,0,1.2,1,0,3.1,5.4,90,0,0,0,0,0,62519,1.0,1.0,24.0,1,10238,1371,4.5,0,1,10,2019-10-26 14:00:00,Sheffield Utd,4,2.0
2019-20,Mason Holgate,DEF,1,0,21,0,13.3,3,0,3.8,25.0,90,0,0,0,0,0,10193,2.0,3.0,0.0,3,104,200,4.4,0,1,10,2019-10-26 14:00:00,Everton,3,3.0
2019-20,Nathan Aké,DEF,0,2,30,1,0.7,0,0,1.7,16.0,90,0,0,0,0,0,880906,0.0,0.0,0.0,8,47117,9780,4.9,0,0,10,2019-10-26 14:00:00,Man City,4,1.0
2019-20,Michael Keane,DEF,0,0,9,0,0.1,3,0,0.7,6.4,90,0,0,0,0,0,201326,2.0,3.0,0.0,1,5444,3255,5.5,0,0,10,2019-10-26 14:00:00,Everton,3,3.0
2019-20,Martín Montoya,DEF,0,0,5,0,2.5,1,0,0.9,4.6,65,0,0,0,0,0,45123,2.0,3.0,2.0,2,941,1622,4.5,1,0,10,2019-10-26 14:00:00,Brighton,3,3.0
2019-20,Lucas Digne,DEF,0,0,12,0,42.5,3,0,7.0,25.0,90,1,0,0,0,0,1436528,2.0,3.0,2.0,-1,24222,35336,6.0,0,0,10,2019-10-26 14:00:00,Everton,3,3.0
2019-20,Lewis Dunk,DEF,0,0,15,0,10.3,2,0,3.7,19.6,90,0,0,0,0,0,845513,2.0,3.0,7.0,1,37148,15215,4.6,1,0,10,2019-10-26 14:00:00,Brighton,3,3.0
2019-20,Jack O'Connell,DEF,0,0,19,0,24.3,1,0,4.4,15.4,90,0,0,0,0,0,65069,1.0,1.0,4.0,2,40032,1845,4.5,0,0,10,2019-10-26 14:00:00,Sheffield Utd,4,2.0
2019-20,John Egan,DEF,0,0,11,0,0.0,1,0,1.6,15.8,90,0,0,0,0,0,20700,1.0,1.0,0.0,2,4399,543,4.5,0,0,10,2019-10-26 14:00:00,Sheffield Utd,4,2.0
2019-20,Issa Diop,DEF,0,0,10,0,0.6,1,0,1.8,13.0,90,0,0,0,0,0,340443,1.0,1.0,4.0,1,5123,15626,4.5,1,1,10,2019-10-26 14:00:00,West Ham,2,4.0
2019-20,Bjorn Engels,DEF,0,0,13,0,0.1,3,0,1.5,14.6,90,0,0,0,0,0,67047,0.0,3.0,0.0,1,1207,4318,4.5,0,0,10,2019-10-26 11:30:00,Aston Villa,1,4.0
2019-20,Benjamin Mendy,DEF,0,0,27,1,7.8,0,0,5.9,11.6,72,0,0,0,0,0,64908,0.0,3.0,40.0,6,37565,1647,5.9,1,0,10,2019-10-26 11:30:00,Man City,4,1.0
2019-20,Frédéric Guilbert,DEF,0,0,12,0,15.7,3,0,4.2,26.6,90,0,0,0,0,0,55713,0.0,3.0,0.0,1,1738,2778,4.4,0,0,10,2019-10-26 11:30:00,Aston Villa,1,4.0
2019-20,Fernando Luiz Rosa,DEF,0,0,1,1,1.9,0,0,5.2,7.2,86,0,0,0,1,0,47402,0.0,3.0,43.0,0,1744,1136,5.2,1,0,10,2019-10-26 11:30:00,Man City,4,1.0
2019-20,Tyrone Mings,DEF,0,0,17,0,10.2,3,0,4.5,34.6,90,0,0,0,0,0,391106,0.0,3.0,0.0,1,3684,21858,4.6,0,0,10,2019-10-26 11:30:00,Aston Villa,1,4.0
2019-20,John Stones,DEF,0,0,27,1,1.6,0,0,4.4,21.6,90,0,0,0,0,0,78855,0.0,3.0,21.0,6,8308,1110,5.3,1,0,10,2019-10-26 11:30:00,Man City,4,1.0
2019-20,João Pedro Cavaco Cancelo,DEF,0,0,29,1,6.0,0,0,3.3,18.0,90,0,0,0,0,0,81097,0.0,3.0,9.0,6,24362,1860,5.3,1,0,10,2019-10-26 11:30:00,Man City,4,1.0
2019-20,Matt Targett,DEF,0,0,8,0,19.0,3,0,3.7,17.6,90,0,0,0,0,0,46445,0.0,3.0,0.0,1,14234,1987,4.4,0,0,10,2019-10-26 11:30:00,Aston Villa,1,4.0
2019-20,Jonny Evans,DEF,0,0,21,1,2.8,0,0,2.3,11.4,90,0,0,0,0,0,164719,9.0,0.0,9.0,6,17357,5109,5.0,0,0,10,2019-10-25 19:00:00,Leicester,3,1.0
2019-20,Çaglar Söyüncü,DEF,0,0,26,1,1.0,0,0,2.6,24.8,90,0,0,0,0,0,543045,9.0,0.0,0.0,6,32202,11908,4.7,0,0,10,2019-10-25 19:00:00,Leicester,3,1.0
2019-20,Yan Valery,DEF,0,0,3,0,0.5,7,0,2.5,7.6,69,0,0,0,0,0,15540,9.0,0.0,17.0,-1,321,505,4.8,1,0,10,2019-10-25 19:00:00,Southampton,1,3.0
2019-20,Benjamin Chilwell,DEF,2,1,64,1,76.8,0,1,18.7,87.2,90,0,0,0,0,0,317583,9.0,0.0,23.0,19,19613,7173,5.4,0,0,10,2019-10-25 19:00:00,Chelsea,3,1.0
2019-20,Ryan Bertrand,DEF,0,0,-8,0,0.0,9,0,0.0,0.0,11,0,0,0,1,0,40653,9.0,0.0,0.0,-6,586,1006,4.8,1,0,10,2019-10-25 19:00:00,Leicester,1,1.0
2019-20,Jan Bednarek,DEF,0,0,8,0,0.4,9,0,1.5,14.6,90,0,0,0,0,0,61174,9.0,0.0,0.0,-2,489,2247,4.5,1,0,10,2019-10-25 19:00:00,Southampton,1,3.0
2019-20,Jannik Vestergaard,DEF,0,0,4,0,0.0,5,0,0.5,5.4,45,0,0,0,0,0,388109,9.0,0.0,0.0,-1,3128,22211,5.2,1,0,10,2019-10-25 19:00:00,Leicester,1,1.0
2019-20,Jack Stephens,DEF,0,0,7,0,0.4,4,0,1.2,11.6,45,0,0,0,0,0,6836,9.0,0.0,0.0,-1,80,189,4.3,1,0,10,2019-10-25 19:00:00,Southampton,1,3.0
2019-20,Ricardo Domingos Barbosa Pereira,DEF,0,0,22,1,7.4,0,0,3.6,24.8,90,0,0,0,0,0,901347,9.0,0.0,4.0,6,102501,20058,6.2,0,0,10,2019-10-25 19:00:00,Leicester,3,1.0
2019-20,Chris Basham,DEF,0,1,25,1,0.7,0,0,2.8,26.8,90,0,0,0,0,0,14210,0.0,1.0,0.0,7,764,467,4.5,1,0,9,2019-10-21 19:00:00,Sheffield Utd,2,2.0
2019-20,Calum Chambers,DEF,0,0,9,0,30.9,1,0,7.9,20.2,90,0,0,0,0,0,102035,0.0,1.0,28.0,1,31329,5251,4.4,0,1,9,2019-10-21 19:00:00,Arsenal,2,2.0
2019-20,Sead Kolasinac,DEF,0,0,16,0,32.6,1,0,6.1,18.4,90,0,0,0,0,0,65064,0.0,1.0,10.0,1,8447,3350,5.4,0,1,9,2019-10-21 19:00:00,Arsenal,2,2.0
2019-20,David Luiz Moreira Marinho,DEF,0,0,13,0,4.1,1,0,1.9,14.8,90,0,0,0,0,0,394485,0.0,1.0,0.0,2,27244,7454,5.8,0,0,9,2019-10-21 19:00:00,Arsenal,2,2.0
2019-20,Sokratis Papastathopoulos,DEF,0,0,8,0,0.8,1,0,1.2,9.2,90,0,0,0,0,0,128763,0.0,1.0,2.0,1,6641,4569,5.0,0,1,9,2019-10-21 19:00:00,Arsenal,2,2.0
2019-20,John Egan,DEF,0,2,26,1,0.2,0,0,3.6,17.8,90,0,0,0,0,0,15850,0.0,1.0,18.0,8,1276,631,4.5,1,0,9,2019-10-21 19:00:00,Sheffield Utd,2,2.0
2019-20,Enda Stevens,DEF,0,0,19,1,2.8,0,0,2.2,13.4,90,0,0,0,0,0,51585,0.0,1.0,6.0,6,9994,3648,5.0,1,0,9,2019-10-21 19:00:00,Sheffield Utd,2,2.0
2019-20,George Baldock,DEF,0,0,24,1,5.8,0,0,3.0,16.4,90,0,0,0,0,0,52993,0.0,1.0,8.0,6,6590,2478,4.5,1,0,9,2019-10-21 19:00:00,Sheffield Utd,2,2.0
2019-20,Jack O'Connell,DEF,1,3,34,1,11.2,0,0,4.3,25.8,90,0,0,0,0,0,22459,0.0,1.0,6.0,11,1129,905,4.5,1,1,9,2019-10-21 19:00:00,Sheffield Utd,2,2.0
2019-20,Brandon Williams,DEF,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,9783,1.0,1.0,0.0,1,4498,1098,4.0,1,0,9,2019-10-20 15:30:00,Norwich,1,4.0
2019-20,Trent Alexander-Arnold,DEF,0,0,13,0,33.2,1,0,5.1,13.8,90,0,0,0,0,0,2114467,1.0,1.0,4.0,2,83965,36392,7.2,0,0,9,2019-10-20 15:30:00,Liverpool,1,1.0
2019-20,Andrew Robertson,DEF,1,3,32,0,33.2,1,0,7.5,40.2,90,0,0,0,0,0,1332521,1.0,1.0,2.0,8,34739,58473,6.9,0,0,9,2019-10-20 15:30:00,Liverpool,1,1.0
2019-20,Harry Maguire,DEF,0,0,11,0,0.1,1,0,2.1,20.4,90,0,0,0,0,0,972414,1.0,1.0,0.0,2,10837,73154,5.4,1,0,9,2019-10-20 15:30:00,Man Utd,1,1.0
2019-20,Virgil van Dijk,DEF,0,0,13,0,1.3,1,0,1.8,16.4,90,0,0,0,0,0,3185653,1.0,1.0,0.0,2,27864,100044,6.5,0,0,9,2019-10-20 15:30:00,Liverpool,1,1.0
2019-20,Joel Matip,DEF,0,0,16,0,1.3,1,0,2.6,24.6,90,0,0,0,0,0,293610,1.0,1.0,0.0,2,11545,44901,5.5,0,0,9,2019-10-20 15:30:00,Liverpool,1,1.0
2019-20,Aaron Wan-Bissaka,DEF,0,0,12,0,12.7,1,0,2.7,12.4,90,0,0,0,0,0,1224192,1.0,1.0,2.0,2,1413,191466,5.4,1,0,9,2019-10-20 15:30:00,Man Utd,1,1.0
2019-20,Ashley Young,DEF,0,0,9,0,5.1,1,0,1.4,9.2,90,0,0,0,0,0,26566,1.0,1.0,0.0,2,986,1894,5.4,1,0,9,2019-10-20 15:30:00,Aston Villa,1,4.0
2019-20,Marcos Rojo,DEF,0,0,8,0,0.3,1,0,1.8,15.8,90,0,0,0,0,0,10096,1.0,1.0,2.0,2,244,439,4.8,1,0,9,2019-10-20 15:30:00,Man Utd,1,1.0
2019-20,Victor Lindelöf,DEF,0,0,13,0,0.3,1,0,1.3,12.2,90,0,0,0,0,0,86041,1.0,1.0,0.0,2,1138,11490,5.4,1,0,9,2019-10-20 15:30:00,Man Utd,1,1.0
2019-20,John Stones,DEF,0,0,3,0,0.0,0,0,0.1,0.8,11,0,0,0,0,0,70853,2.0,0.0,0.0,1,973,2818,5.3,0,0,9,2019-10-19 16:30:00,Man City,3,1.0
2019-20,Gary Cahill,DEF,0,0,16,0,1.0,2,0,2.1,19.6,90,0,0,0,0,0,124923,2.0,0.0,0.0,1,3559,5976,4.5,1,0,9,2019-10-19 16:30:00,Crystal Palace,1,3.0
2019-20,João Pedro Cavaco Cancelo,DEF,0,3,35,1,55.2,0,0,11.4,30.2,90,0,0,0,0,0,57049,2.0,0.0,29.0,9,3169,3023,5.3,0,0,9,2019-10-19 16:30:00,Man City,3,1.0
2019-20,Fernando Luiz Rosa,DEF,0,0,13,1,3.2,0,0,2.0,15.2,90,0,0,0,0,0,46360,2.0,0.0,2.0,3,1232,2013,5.2,0,0,9,2019-10-19 16:30:00,Man City,3,1.0
2019-20,Benjamin Mendy,DEF,0,0,24,1,12.8,0,0,2.3,9.8,90,0,0,0,0,0,26375,2.0,0.0,0.0,6,679,9729,5.9,0,0,9,2019-10-19 16:30:00,Man City,3,1.0
2019-20,Scott Dann,DEF,0,0,3,0,0.0,0,0,0.0,0.2,7,0,0,0,0,0,14556,2.0,0.0,0.0,1,142,713,4.4,1,0,9,2019-10-19 16:30:00,Crystal Palace,1,3.0
2019-20,Patrick van Aanholt,DEF,0,0,19,0,17.1,2,0,5.0,14.8,90,0,0,0,0,0,831471,2.0,0.0,18.0,1,67231,27239,5.6,1,0,9,2019-10-19 16:30:00,Crystal Palace,1,3.0
2019-20,Joel Ward,DEF,0,0,9,0,1.5,2,0,1.4,12.6,90,0,0,0,0,0,238644,2.0,0.0,0.0,1,11875,16263,4.6,1,0,9,2019-10-19 16:30:00,Crystal Palace,1,3.0
2019-20,James Tomkins,DEF,0,0,9,0,0.1,2,0,1.7,16.6,82,0,0,0,0,0,1644,2.0,0.0,0.0,1,198,144,5.0,1,0,9,2019-10-19 16:30:00,Crystal Palace,1,3.0
2019-20,Fabian Schär,DEF,0,0,10,0,4.4,1,0,2.8,23.8,90,0,0,0,0,0,170288,0.0,1.0,0.0,2,5663,8237,5.0,0,0,9,2019-10-19 14:00:00,Newcastle,1,3.0
2019-20,Erik Pieters,DEF,0,0,10,0,1.8,2,0,1.8,16.2,90,0,0,0,0,0,826755,1.0,2.0,0.0,1,20584,73410,4.8,0,0,9,2019-10-19 14:00:00,Burnley,1,2.0
2019-20,Francisco Femenía Far,DEF,0,0,-1,0,0.1,1,0,0.4,4.0,19,0,0,0,0,0,27046,1.0,1.0,0.0,0,126,2968,4.3,0,1,9,2019-10-19 14:00:00,Watford,2,4.0
2019-20,Frédéric Guilbert,DEF,1,0,25,0,16.8,1,0,5.4,35.0,90,0,0,0,0,0,56985,1.0,2.0,2.0,5,5591,3430,4.4,1,0,9,2019-10-19 14:00:00,Aston Villa,3,4.0
2019-20,Fikayo Tomori,DEF,0,0,24,1,1.8,0,0,2.7,19.4,90,0,0,0,0,0,427927,0.0,1.0,6.0,5,102604,17012,4.7,1,1,9,2019-10-19 14:00:00,Chelsea,3,1.0
2019-20,Davinson Sánchez,DEF,0,0,7,0,1.1,1,0,1.5,13.4,45,0,0,0,0,0,60498,1.0,1.0,0.0,0,564,2971,5.4,1,1,9,2019-10-19 14:00:00,Spurs,4,2.0
2019-20,Bjorn Engels,DEF,0,0,15,0,1.5,1,0,2.1,15.0,90,0,0,0,0,0,70049,1.0,2.0,4.0,2,3287,5678,4.5,1,0,9,2019-10-19 14:00:00,Aston Villa,3,4.0
2019-20,Christian Kabasele,DEF,0,0,16,0,0.2,1,0,4.1,40.8,90,0,0,0,0,0,11921,1.0,1.0,0.0,2,830,408,4.3,0,0,9,2019-10-19 14:00:00,Watford,2,4.0
2019-20,Ciaran Clark,DEF,0,0,6,0,0.3,1,0,2.7,22.2,90,0,0,0,0,0,10045,0.0,1.0,4.0,1,430,314,4.3,0,1,9,2019-10-19 14:00:00,Newcastle,1,3.0
2019-20,Ben Mee,DEF,0,0,9,0,0.4,2,0,3.9,19.2,90,0,0,0,0,0,67164,1.0,2.0,19.0,1,3137,2756,5.0,0,0,9,2019-10-19 14:00:00,Burnley,1,2.0
2019-20,Ben Godfrey,DEF,0,0,7,0,0.2,0,0,1.0,9.6,49,0,0,0,0,0,16270,0.0,0.0,0.0,1,127,2670,4.5,0,0,9,2019-10-19 14:00:00,Everton,4,3.0
2019-20,Benjamin Chilwell,DEF,0,0,9,0,5.6,1,0,3.1,17.4,90,0,0,0,0,0,304617,1.0,2.0,8.0,2,36438,9153,5.4,1,0,9,2019-10-19 14:00:00,Chelsea,2,1.0
2019-20,Conor Coady,DEF,0,0,7,0,0.3,1,0,0.8,7.8,90,0,0,0,0,0,101367,1.0,1.0,0.0,1,5075,2359,5.0,1,1,9,2019-10-19 14:00:00,Wolves,3,2.0
2019-20,Adam Webster,DEF,0,0,24,0,1.8,2,1,11.2,60.8,90,0,0,0,0,0,12226,1.0,2.0,49.0,7,4185,937,4.4,0,0,9,2019-10-19 14:00:00,Brighton,4,3.0
2019-20,DeAndre Yedlin,DEF,0,0,13,0,7.4,1,0,2.6,18.8,90,0,0,0,0,0,3447,0.0,1.0,0.0,2,620,119,4.4,0,0,9,2019-10-19 14:00:00,Newcastle,1,3.0
2019-20,Dan Burn,DEF,0,0,13,0,21.8,2,0,3.4,12.6,90,0,0,0,0,0,19280,1.0,2.0,0.0,1,3268,1007,4.5,0,0,9,2019-10-19 14:00:00,Brighton,4,3.0
2019-20,Danny Rose,DEF,0,0,10,0,9.7,1,0,2.3,6.8,90,0,0,0,0,0,157457,1.0,1.0,6.0,1,3697,15286,5.5,1,1,9,2019-10-19 14:00:00,Watford,4,4.0
2019-20,César Azpilicueta,DEF,0,0,23,1,5.3,0,0,2.4,14.2,90,0,0,0,0,0,428043,0.0,1.0,4.0,6,14030,14285,5.9,1,0,9,2019-10-19 14:00:00,Chelsea,3,1.0
2019-20,Craig Dawson,DEF,0,0,14,0,0.0,1,0,3.9,39.0,90,0,0,0,0,0,13082,1.0,1.0,0.0,2,151,932,4.8,0,0,9,2019-10-19 14:00:00,West Ham,2,4.0
2019-20,Craig Cathcart,DEF,0,0,10,0,0.1,1,0,1.6,16.0,90,0,0,0,0,0,104796,1.0,1.0,0.0,2,491,5426,4.4,0,0,9,2019-10-19 14:00:00,Watford,2,4.0
2019-20,Nathan Aké,DEF,0,2,26,1,0.3,0,0,1.5,8.6,90,0,0,0,0,0,838446,0.0,0.0,6.0,8,31610,23471,4.9,1,0,9,2019-10-19 14:00:00,Man City,4,1.0
2019-20,Tyrone Mings,DEF,0,0,16,0,1.2,1,0,1.4,12.6,90,0,0,0,0,0,409745,1.0,2.0,0.0,2,12844,14980,4.6,1,0,9,2019-10-19 14:00:00,Aston Villa,3,4.0
2019-20,Matt Targett,DEF,0,2,41,0,44.7,1,1,12.9,63.8,90,0,0,0,0,0,32027,1.0,2.0,20.0,10,3353,1169,4.4,1,0,9,2019-10-19 14:00:00,Aston Villa,3,4.0
2019-20,Matthew Lowton,DEF,0,0,15,0,17.3,2,0,3.5,16.0,90,0,0,0,0,0,78842,1.0,2.0,2.0,0,13027,6255,4.5,0,1,9,2019-10-19 14:00:00,Burnley,1,2.0
2019-20,Matt Doherty,DEF,1,0,13,0,1.4,1,0,0.9,3.6,45,0,0,0,0,0,217522,1.0,1.0,4.0,4,32959,8553,6.0,1,0,9,2019-10-19 14:00:00,Spurs,3,2.0
2019-20,Wes Morgan,DEF,0,0,4,0,0.0,0,0,0.6,6.0,11,0,0,0,0,0,54411,1.0,2.0,0.0,1,822,2923,4.3,1,0,9,2019-10-19 14:00:00,Leicester,2,1.0
2019-20,Serge Aurier,DEF,0,0,18,0,23.9,1,0,6.5,21.4,90,0,0,0,0,0,130134,1.0,1.0,20.0,2,6732,14546,4.9,1,0,9,2019-10-19 14:00:00,Spurs,4,2.0
2019-20,Shane Duffy,DEF,0,0,5,0,0.0,1,0,1.1,11.2,20,0,0,0,0,0,85154,1.0,2.0,0.0,1,710,8269,4.9,0,0,9,2019-10-19 14:00:00,Brighton,4,3.0
2019-20,Ryan Bertrand,DEF,0,0,9,0,25.8,1,0,4.1,9.0,90,0,0,0,0,0,40886,1.0,1.0,6.0,1,575,1758,4.9,0,1,9,2019-10-19 14:00:00,Leicester,2,1.0
2019-20,Ryan Bennett,DEF,0,0,3,0,0.3,0,0,0.0,0.0,17,0,0,0,0,0,32388,1.0,1.0,0.0,1,1105,1195,4.9,1,0,9,2019-10-19 14:00:00,Wolves,3,2.0
